grant_id,plan_id,emp_id,participant_group,grant_type,award_type,grant_date,shares_granted,psu_max_multiplier,stock_price_at_grant_usd,strike_price_usd,grant_date_fv_per_share_usd,vest_start_date,vest_months_total,cliff_months,vest_frequency,performance_period_end
G-003148,P-2022,E-0938,staff,annual_refresh,rsu,2024-02-15,1316,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003149,P-2022,E-0940,staff,annual_refresh,rsu,2024-02-15,564,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003150,P-2022,E-0942,staff,annual_refresh,rsu,2024-02-15,537,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003151,P-2022,E-0943,staff,annual_refresh,rsu,2024-02-15,414,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003152,P-2022,E-0944,staff,annual_refresh,rsu,2024-02-15,472,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003153,P-2022,E-0947,staff,annual_refresh,rsu,2024-02-15,1034,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003154,P-2022,E-0948,management,annual_refresh,rsu,2024-02-15,2019,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003155,P-2022,E-0950,staff,annual_refresh,rsu,2024-02-15,938,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003156,P-2022,E-0951,staff,annual_refresh,rsu,2024-02-15,1203,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003157,P-2022,E-0952,staff,annual_refresh,rsu,2024-02-15,499,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003158,P-2022,E-0953,staff,annual_refresh,rsu,2024-02-15,761,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003159,P-2022,E-0954,staff,annual_refresh,rsu,2024-02-15,450,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003160,P-2022,E-0955,staff,annual_refresh,rsu,2024-02-15,520,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003161,P-2022,E-0959,staff,annual_refresh,rsu,2024-02-15,853,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003162,P-2022,E-0961,staff,annual_refresh,rsu,2024-02-15,1485,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003163,P-2022,E-0963,staff,annual_refresh,rsu,2024-02-15,891,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003164,P-2022,E-0965,staff,annual_refresh,rsu,2024-02-15,558,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003165,P-2022,E-0967,staff,annual_refresh,rsu,2024-02-15,466,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003166,P-2022,E-0968,staff,annual_refresh,rsu,2024-02-15,1334,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003167,P-2022,E-0970,staff,annual_refresh,rsu,2024-02-15,1386,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003168,P-2022,E-0971,staff,annual_refresh,rsu,2024-02-15,577,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003169,P-2022,E-0975,staff,annual_refresh,rsu,2024-02-15,474,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003170,P-2022,E-0978,staff,annual_refresh,rsu,2024-02-15,889,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003171,P-2022,E-0980,staff,annual_refresh,rsu,2024-02-15,878,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003172,P-2022,E-0981,management,annual_refresh,rsu,2024-02-15,1931,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003173,P-2022,E-0984,staff,annual_refresh,rsu,2024-02-15,1298,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003174,P-2022,E-0985,management,annual_refresh,rsu,2024-02-15,6964,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003175,P-2022,E-0989,staff,annual_refresh,rsu,2024-02-15,564,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003176,P-2022,E-0991,staff,annual_refresh,rsu,2024-02-15,520,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003177,P-2022,E-0992,staff,annual_refresh,rsu,2024-02-15,468,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003178,P-2022,E-0998,staff,annual_refresh,rsu,2024-02-15,464,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003179,P-2022,E-1000,management,annual_refresh,rsu,2024-02-15,4149,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003180,P-2022,E-1001,management,annual_refresh,rsu,2024-02-15,4070,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003181,P-2022,E-1003,staff,annual_refresh,rsu,2024-02-15,1137,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003182,P-2022,E-1004,staff,annual_refresh,rsu,2024-02-15,531,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003183,P-2022,E-1007,staff,annual_refresh,rsu,2024-02-15,1106,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003184,P-2022,E-1008,staff,annual_refresh,rsu,2024-02-15,1085,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003185,P-2022,E-1010,staff,annual_refresh,rsu,2024-02-15,822,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003186,P-2022,E-1011,management,annual_refresh,rsu,2024-02-15,3278,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003187,P-2022,E-1012,staff,annual_refresh,rsu,2024-02-15,664,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003188,P-2022,E-1018,staff,annual_refresh,rsu,2024-02-15,1309,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003189,P-2022,E-1019,staff,annual_refresh,rsu,2024-02-15,435,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003190,P-2022,E-1025,staff,annual_refresh,rsu,2024-02-15,825,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003191,P-2022,E-1026,staff,annual_refresh,rsu,2024-02-15,669,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003192,P-2022,E-1027,staff,annual_refresh,rsu,2024-02-15,656,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003193,P-2022,E-1028,staff,annual_refresh,rsu,2024-02-15,892,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003194,P-2022,E-1029,staff,annual_refresh,rsu,2024-02-15,609,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003195,P-2022,E-1030,staff,annual_refresh,rsu,2024-02-15,547,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003196,P-2022,E-1031,management,annual_refresh,rsu,2024-02-15,9821,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003197,P-2022,E-1032,management,annual_refresh,rsu,2024-02-15,2079,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003198,P-2022,E-1033,staff,annual_refresh,rsu,2024-02-15,734,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003199,P-2022,E-1034,staff,annual_refresh,rsu,2024-02-15,1216,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003200,P-2022,E-1035,management,annual_refresh,rsu,2024-02-15,1854,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003201,P-2022,E-1036,staff,annual_refresh,rsu,2024-02-15,754,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003202,P-2022,E-1038,staff,annual_refresh,rsu,2024-02-15,840,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003203,P-2022,E-1040,staff,annual_refresh,rsu,2024-02-15,896,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003205,P-2022,E-1044,staff,annual_refresh,rsu,2024-02-15,720,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003206,P-2022,E-1046,staff,annual_refresh,rsu,2024-02-15,887,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003207,P-2022,E-1048,staff,annual_refresh,rsu,2024-02-15,652,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003208,P-2022,E-1052,staff,annual_refresh,rsu,2024-02-15,1202,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003209,P-2022,E-1056,staff,annual_refresh,rsu,2024-02-15,1040,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003210,P-2022,E-1057,staff,annual_refresh,rsu,2024-02-15,645,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003211,P-2022,E-1061,management,annual_refresh,rsu,2024-02-15,3165,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003212,P-2022,E-1062,staff,annual_refresh,rsu,2024-02-15,830,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003213,P-2022,E-1068,staff,annual_refresh,rsu,2024-02-15,579,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003214,P-2022,E-1071,management,annual_refresh,rsu,2024-02-15,2148,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003215,P-2022,E-1074,staff,annual_refresh,rsu,2024-02-15,514,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003216,P-2022,E-1076,staff,annual_refresh,rsu,2024-02-15,556,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003217,P-2022,E-1078,staff,annual_refresh,rsu,2024-02-15,656,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003218,P-2022,E-1079,management,annual_refresh,rsu,2024-02-15,9174,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003219,P-2022,E-1080,management,annual_refresh,rsu,2024-02-15,2222,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003220,P-2022,E-1083,staff,annual_refresh,rsu,2024-02-15,1499,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003221,P-2022,E-1084,staff,annual_refresh,rsu,2024-02-15,571,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003222,P-2022,E-1086,staff,annual_refresh,rsu,2024-02-15,568,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003223,P-2022,E-1087,staff,annual_refresh,rsu,2024-02-15,946,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003224,P-2022,E-1089,management,annual_refresh,rsu,2024-02-15,3423,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003225,P-2022,E-1090,staff,annual_refresh,rsu,2024-02-15,772,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003226,P-2022,E-1091,staff,annual_refresh,rsu,2024-02-15,504,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003227,P-2022,E-1092,staff,annual_refresh,rsu,2024-02-15,479,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003228,P-2022,E-1094,staff,annual_refresh,rsu,2024-02-15,1303,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003229,P-2022,E-1095,staff,annual_refresh,rsu,2024-02-15,1454,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003230,P-2022,E-1096,staff,annual_refresh,rsu,2024-02-15,543,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003231,P-2022,E-1097,management,annual_refresh,rsu,2024-02-15,4242,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003232,P-2022,E-1099,management,annual_refresh,rsu,2024-02-15,8399,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003233,P-2022,E-1102,staff,annual_refresh,rsu,2024-02-15,574,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003234,P-2022,E-1103,staff,annual_refresh,rsu,2024-02-15,553,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003235,P-2022,E-1104,staff,annual_refresh,rsu,2024-02-15,916,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003236,P-2022,E-1105,management,annual_refresh,rsu,2024-02-15,2061,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003237,P-2022,E-1106,staff,annual_refresh,rsu,2024-02-15,492,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003238,P-2022,E-1108,staff,annual_refresh,rsu,2024-02-15,1182,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003239,P-2022,E-1112,staff,annual_refresh,rsu,2024-02-15,841,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003240,P-2022,E-1114,staff,annual_refresh,rsu,2024-02-15,1516,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003241,P-2022,E-1116,staff,annual_refresh,rsu,2024-02-15,666,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003242,P-2022,E-1120,staff,annual_refresh,rsu,2024-02-15,490,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003243,P-2022,E-1121,management,annual_refresh,rsu,2024-02-15,3573,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003244,P-2022,E-1122,staff,annual_refresh,rsu,2024-02-15,527,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003245,P-2022,E-1124,staff,annual_refresh,rsu,2024-02-15,509,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003246,P-2022,E-1125,staff,annual_refresh,rsu,2024-02-15,1519,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003247,P-2022,E-1126,staff,annual_refresh,rsu,2024-02-15,1063,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003248,P-2022,E-1127,staff,annual_refresh,rsu,2024-02-15,1378,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003249,P-2022,E-1128,staff,annual_refresh,rsu,2024-02-15,908,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003250,P-2022,E-1130,management,annual_refresh,rsu,2024-02-15,1557,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003251,P-2022,E-1132,staff,annual_refresh,rsu,2024-02-15,457,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003253,P-2022,E-1137,staff,annual_refresh,rsu,2024-02-15,569,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003254,P-2022,E-1140,staff,annual_refresh,rsu,2024-02-15,1127,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003255,P-2022,E-1141,staff,annual_refresh,rsu,2024-02-15,596,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003256,P-2022,E-1146,staff,annual_refresh,rsu,2024-02-15,1244,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003257,P-2022,E-1148,management,annual_refresh,rsu,2024-02-15,2234,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003258,P-2022,E-1149,management,annual_refresh,rsu,2024-02-15,1547,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003259,P-2022,E-1150,staff,annual_refresh,rsu,2024-02-15,1274,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003260,P-2022,E-1151,staff,annual_refresh,rsu,2024-02-15,1437,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003261,P-2022,E-1152,staff,annual_refresh,rsu,2024-02-15,678,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003262,P-2022,E-1154,staff,annual_refresh,rsu,2024-02-15,863,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003263,P-2022,E-1157,management,annual_refresh,rsu,2024-02-15,9866,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003264,P-2022,E-1158,staff,annual_refresh,rsu,2024-02-15,420,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003265,P-2022,E-1159,staff,annual_refresh,rsu,2024-02-15,1374,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003266,P-2022,E-1160,management,annual_refresh,rsu,2024-02-15,2086,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003267,P-2022,E-1161,management,annual_refresh,rsu,2024-02-15,2144,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003268,P-2022,E-1162,staff,annual_refresh,rsu,2024-02-15,796,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003269,P-2022,E-1165,staff,annual_refresh,rsu,2024-02-15,556,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003270,P-2022,E-1167,staff,annual_refresh,rsu,2024-02-15,484,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003271,P-2022,E-1168,staff,annual_refresh,rsu,2024-02-15,534,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003272,P-2022,E-1169,staff,annual_refresh,rsu,2024-02-15,504,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003273,P-2022,E-1171,staff,annual_refresh,rsu,2024-02-15,1261,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003274,P-2022,E-1172,staff,annual_refresh,rsu,2024-02-15,457,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003275,P-2022,E-1173,staff,annual_refresh,rsu,2024-02-15,811,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003276,P-2022,E-1174,management,annual_refresh,rsu,2024-02-15,4100,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003277,P-2022,E-1175,staff,annual_refresh,rsu,2024-02-15,523,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003278,P-2022,E-1176,staff,annual_refresh,rsu,2024-02-15,667,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003279,P-2022,E-1177,staff,annual_refresh,rsu,2024-02-15,1055,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003280,P-2022,E-1180,staff,annual_refresh,rsu,2024-02-15,574,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003281,P-2022,E-1181,management,annual_refresh,rsu,2024-02-15,4297,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003282,P-2022,E-1183,staff,annual_refresh,rsu,2024-02-15,1367,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003283,P-2022,E-1184,staff,annual_refresh,rsu,2024-02-15,460,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003284,P-2022,E-1189,staff,annual_refresh,rsu,2024-02-15,535,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003285,P-2022,E-1191,staff,annual_refresh,rsu,2024-02-15,1158,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003286,P-2022,E-1192,staff,annual_refresh,rsu,2024-02-15,706,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003287,P-2022,E-1193,staff,annual_refresh,rsu,2024-02-15,808,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003288,P-2022,E-1194,staff,annual_refresh,rsu,2024-02-15,837,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003290,P-2022,E-1197,staff,annual_refresh,rsu,2024-02-15,430,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003291,P-2022,E-1199,staff,annual_refresh,rsu,2024-02-15,478,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003292,P-2022,E-1201,staff,annual_refresh,rsu,2024-02-15,1272,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003293,P-2022,E-1202,staff,annual_refresh,rsu,2024-02-15,1526,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003294,P-2022,E-1205,staff,annual_refresh,rsu,2024-02-15,691,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003295,P-2022,E-1206,staff,annual_refresh,rsu,2024-02-15,950,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003296,P-2022,E-1207,staff,annual_refresh,rsu,2024-02-15,660,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003297,P-2022,E-1208,staff,annual_refresh,rsu,2024-02-15,574,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003298,P-2022,E-1212,staff,annual_refresh,rsu,2024-02-15,1074,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003299,P-2022,E-1213,staff,annual_refresh,rsu,2024-02-15,426,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003300,P-2022,E-1216,staff,annual_refresh,rsu,2024-02-15,1401,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003301,P-2022,E-1217,staff,annual_refresh,rsu,2024-02-15,577,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003302,P-2022,E-1218,staff,annual_refresh,rsu,2024-02-15,872,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003303,P-2022,E-1221,staff,annual_refresh,rsu,2024-02-15,582,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003304,P-2022,E-1222,staff,annual_refresh,rsu,2024-02-15,426,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003305,P-2022,E-1226,staff,annual_refresh,rsu,2024-02-15,484,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003306,P-2022,E-1227,staff,annual_refresh,rsu,2024-02-15,601,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003307,P-2022,E-1229,staff,annual_refresh,rsu,2024-02-15,1111,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003308,P-2022,E-1230,staff,annual_refresh,rsu,2024-02-15,1033,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003309,P-2022,E-1239,staff,annual_refresh,rsu,2024-02-15,688,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003310,P-2022,E-1241,staff,annual_refresh,rsu,2024-02-15,915,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003311,P-2022,E-1243,staff,annual_refresh,rsu,2024-02-15,437,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003312,P-2022,E-1246,management,annual_refresh,rsu,2024-02-15,2111,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003313,P-2022,E-1254,staff,annual_refresh,rsu,2024-02-15,514,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003314,P-2022,E-1257,management,annual_refresh,rsu,2024-02-15,1714,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003315,P-2022,E-1258,staff,annual_refresh,rsu,2024-02-15,924,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003316,P-2022,E-1259,staff,annual_refresh,rsu,2024-02-15,607,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003317,P-2022,E-1262,staff,annual_refresh,rsu,2024-02-15,599,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003318,P-2022,E-1263,staff,annual_refresh,rsu,2024-02-15,602,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003319,P-2022,E-1264,management,annual_refresh,rsu,2024-02-15,2146,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003320,P-2022,E-1265,staff,annual_refresh,rsu,2024-02-15,1325,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003321,P-2022,E-1267,management,annual_refresh,rsu,2024-02-15,1573,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003322,P-2022,E-1271,staff,annual_refresh,rsu,2024-02-15,639,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003323,P-2022,E-1272,staff,annual_refresh,rsu,2024-02-15,791,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003324,P-2022,E-1273,staff,annual_refresh,rsu,2024-02-15,528,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003325,P-2022,E-1274,staff,annual_refresh,rsu,2024-02-15,595,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003326,P-2022,E-1276,staff,annual_refresh,rsu,2024-02-15,1214,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003327,P-2022,E-1280,staff,annual_refresh,rsu,2024-02-15,459,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003328,P-2022,E-1282,staff,annual_refresh,rsu,2024-02-15,529,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003329,P-2022,E-1284,management,annual_refresh,rsu,2024-02-15,3235,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003330,P-2022,E-1285,staff,annual_refresh,rsu,2024-02-15,411,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003331,P-2022,E-1286,staff,annual_refresh,rsu,2024-02-15,1341,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003332,P-2022,E-1290,staff,annual_refresh,rsu,2024-02-15,706,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003333,P-2022,E-1291,staff,annual_refresh,rsu,2024-02-15,684,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003334,P-2022,E-1293,staff,annual_refresh,rsu,2024-02-15,1034,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003335,P-2022,E-1296,staff,annual_refresh,rsu,2024-02-15,566,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003336,P-2022,E-1297,management,annual_refresh,rsu,2024-02-15,1750,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003337,P-2022,E-1299,staff,annual_refresh,rsu,2024-02-15,829,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003338,P-2022,E-1300,staff,annual_refresh,rsu,2024-02-15,482,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003339,P-2022,E-1301,staff,annual_refresh,rsu,2024-02-15,431,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003340,P-2022,E-1302,staff,annual_refresh,rsu,2024-02-15,489,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003341,P-2022,E-1307,management,annual_refresh,rsu,2024-02-15,4080,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003342,P-2022,E-1308,staff,annual_refresh,rsu,2024-02-15,866,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003343,P-2022,E-1310,staff,annual_refresh,rsu,2024-02-15,841,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003344,P-2022,E-1312,staff,annual_refresh,rsu,2024-02-15,534,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003345,P-2022,E-1313,staff,annual_refresh,rsu,2024-02-15,866,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003346,P-2022,E-1315,staff,annual_refresh,rsu,2024-02-15,1149,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003347,P-2022,E-1316,staff,annual_refresh,rsu,2024-02-15,427,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003348,P-2022,E-1317,staff,annual_refresh,rsu,2024-02-15,895,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003349,P-2022,E-1320,staff,annual_refresh,rsu,2024-02-15,418,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003350,P-2022,E-1322,staff,annual_refresh,rsu,2024-02-15,568,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003351,P-2022,E-1323,staff,annual_refresh,rsu,2024-02-15,453,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003352,P-2022,E-1324,staff,annual_refresh,rsu,2024-02-15,1236,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003353,P-2022,E-1326,management,annual_refresh,rsu,2024-02-15,3668,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003354,P-2022,E-1327,staff,annual_refresh,rsu,2024-02-15,500,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003355,P-2022,E-1328,staff,annual_refresh,rsu,2024-02-15,504,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
G-003356,P-2022,E-1330,staff,annual_refresh,rsu,2024-02-15,598,1.0,64.16,,64.16,2024-02-15,48,12,monthly,
